athlete_id,firstname,lastname,age,gender,country,height,arm_span,paraclimbing_sport_class,birthday
5002,Seolbin,SIM,,male,KOR,,,,
5003,Changhyon,LEE,51.0,male,KOR,170.0,165.0,,1972-12-01
5005,Masaki,SHIBATA,,male,JPN,,,,
5006,Yongho,JANG,,male,KOR,,,,
5004,Jeongsu,LEE,,male,KOR,,,,
5007,Jesse,OFFNER,,male,NZL,,,,
5008,Mark,PUGH-WILLIAMS ,,male,NZL,,,,
5009,Daniel,TIRADO,,male,COL,,,,
5013,Malgorzata,KUSZTELAK,,female,POL,,,,
5011,Chigon,SEO,,male,KOR,,,,
5015,Jurgen,LIS,,male,BEL,,,,
5016,Siebe,VANHEE,,male,BEL,,,,
5017,Wanne,LIBOT,,male,BEL,,,,
5019,Mathieu,PAUWELS,,male,BEL,,,,
5021,Pavlo,VEKLA,,male,UKR,,,,
5020,Kristof,DEDECKER,,male,BEL,,,,
5022,Davoud,REKABI,37.0,male,IRI,,,,1986-12-24
5023,Kuei Chi,PENG,,male,TPE,,,,
5018,Michael,TIMMERMANS,37.0,male,BEL,,,,1987-06-27
5024,Chia Chu,CHANG,,male,TPE,,,,
5010,Chi-Wai,LAI,,male,HKG,,,,
5012,Andrea Brigitta,SZEKELY,,female,HUN,,,,
5025,Mohsen,MOHAMMADINEGAD,,male,IRI,,,,
5026,Lincai,ZHONG,,male,CHN,,,,
5014,Yuriy,DZYUBYAK,,male,UKR,,,,
5027,Pingsheng,LAI,,male,CHN,,,,
5029,Katharina,PÖLL,,female,AUT,,,,
5028,Omid,SHEIKHBAHAEI,,male,IRI,,,,
5032,Janina,GMITER,,female,POL,,,,
5033,Sergej,EPIH,,male,SLO,,,,
5035,Sandro,DEUTSCHMANN,,male,AUT,,,,
5034,Martino,ISCHIA,,male,ITA,,,,
5037,Igor,SOLOVEY,,male,UKR,,,,
5036,Eirik Birkelund,OLSEN,,male,NOR,,,,
5039,Emilie,POUGET,,female,FRA,,,,
5041,Chloé,VALEMBOIS,,female,FRA,,,,
5038,Konrad,OCIEPKA,,male,POL,,,,
5031,Tina,SUSTERSIC,,female,SLO,,,,
5030,Christina,STÜTZ,,female,AUT,,,,
5040,Emilie,ABGRALL,,female,FRA,,,,
5043,Amélie,DELPHINO,,female,FRA,,,,
5042,Nolwen,LELINGNE,,female,FRA,,,,
5045,Gail,ROTHSCHILD,,female,USA,,,,
5046,Maureen,KUNZ,,female,USA,,,,
5051,Cédric,LO PICCOLO,,male,FRA,,,,
5049,Yuji,MIYABO,,male,JPN,,,,
5044,Mélanie,SON,,female,FRA,,,,
5050,Obel,CARRION,,male,USA,,,,
5047,Mauro,CALIBANI,,male,ITA,,,,
5048,John,STACK,,male,USA,,,,
5052,Dong-Hyun,KIM,,male,KOR,,,,
5053,Juan,PONS ALEMAN,,male,ESP,,,,
5054,Steven,JEFFREY,,male,USA,,,,
5055,Maruki,FUTOSHI,,male,JPN,,,,
5057,Joung-Yong,PARK,,male,KOR,,,,
5056,Hee-Jo,KIM,,male,KOR,,,,
5059,Sören,ANDERSEN,,male,DEN,,,,
5058,Daniil,KOZMINE,,male,RUS,,,,
5061,Thøger,VILSTRUP,,male,DEN,,,,
5062,Philip,MOSER,,male,GER,,,,
5064,Stéphanie,CROUVISIER,,female,FRA,,,,
5060,Christian,ILLUM,,male,DEN,,,,
5066,Susanne,ETTER,,female,SUI,,,,
5065,Yuka,ENDO,,female,JPN,,,,
5067,Julia,BERGKLINT,,female,SWE,,,,
5068,Melissa,GRIFFITH,,female,USA,,,,
5070,Nino,TCHARKVIANI,,female,GEO,,,,
5072,Nienke,SWART,,female,NED,,,,
5063,Lisa,BENETTI,,female,ITA,,,,
5069,Alison,MARTINDALE,,female,GBR,,,,
5074,Isabella,RITSCH,,female,AUT,,,,
5073,Cinzia,DONATI,,female,ITA,,,,
5075,Sheila,JENSEN,,female,DEN,,,,
5077,Marcin,WSZOLEK,,male,POL,,,,
5076,Christopher,CUBITT,,male,GBR,,,,
5071,April,MARR,,female,GBR,,,,
5078,Jiri,LAUTNER,,male,CZE,,,,
5079,Tomi,NYTORP,,male,FIN,,,,
5080,Kristian,CLEMMOW,,male,GBR,,,,
5081,Erik,JACOBS,,male,NED,,,,
5082,Martin,IDEGREN,,male,SWE,,,,
5083,Bosse,SÄTTARE,,male,SWE,,,,
5084,Pavel,SOLANSKY,,male,CZE,,,,
5086,Richárd,BOZSIK,,male,HUN,,,,
5085,Valeri,FERADZE,,male,GEO,,,,
5088,Gergely,RAKOSI,,male,HUN,,,,
5087,Miklos,KOVACS,,male,HUN,,,,
5090,Chun-Ming,JOU,,male,TPE,,,,
5089,Giorgi,KOMAKHIKZE,,male,GEO,,,,
5094,Primoz,ZITNIK,,male,SLO,,,,
5092,Futoshi,MARUKI,,male,JPN,,,,
5093,Lucas,KOMAKHIDZE,,male,GEO,,,,
5095,Luca,GIAMMARCO,,male,ITA,,,,
5097,Manuel,BRUNN,,male,GER,,,,
5096,Eva,NIESELT,,female,GER,,,,
5100,Tomasz,DOUBRAVSK,,male,CZE,,,,
5101,Flavia,GAGGERO,,female,ITA,,,,
5098,Enrico,SANGANAS,,male,GER,,,,
5099,Blaz,RANT,,male,SLO,,,,
5091,Yi-De,LIU,,male,TPE,,,,
5102,Jung-Hee,HAN,,male,KOR,,,,
5104,Stephane,DUGIT,,male,FRA,,,,
5105,Roberto,COLONETTI,,male,ITA,,,,
5106,Miriam,MOOSBURGER,,female,AUT,,,,
5107,Christian,SORDO,,male,ITA,,,,
5103,Laure,MATHIEU,,female,FRA,,,,
5108,Aldo,ITURBE,,male,MEX,,,,
5114,Svetlana,SUTKINA,,female,RUS,,,,
5111,Li-Ping,HUANG,,female,CHN,,,,
5113,Qing,ZHANG,,female,CHN,,,,
5112,Jung-Ok,LEE,,female,KOR,,,,
5115,Sheng-Ju,WEI,,female,CHN,,,,
5116,Gui-Ying,LIU,,female,CHN,,,,
5110,Olesya,SAULEVICH,,female,RUS,,,,
5117,Denis,CHARAFOUTDINOV,,male,RUS,,,,
5118,Oleg,TCHERECHNEV,,male,RUS,,,,
5121,Tzu-Kai,CHAO,,male,TPE,,,,
5122,Dmitri,KHAIDARCHINE,,male,RUS,,,,
5120,Zhifeng,HUANG,,male,CHN,,,,
5123,Hatta,MUHD,,male,SGP,,,,
5119,Rongwu,CAO,44.0,male,CHN,,,,1980-02-28
5124,Bin Anwar,ROZIHAN,,male,SGP,,,,
5109,Venera,CHERESHNEVA,,female,RUS,,,,
5130,Lucinda,HUGHES,,female,GBR,,,,
5129,Lisa,RANDS,,female,USA,,,,
5128,Takaaki,TSUIKI,,male,JPN,,,,
5127,Adrian,BAXTER,,male,GBR,,,,
5131,Jo,GORDON,,female,GBR,,,,
5132,Rachel,SEYMOUR,,female,GBR,,,,
5134,Lucy,ATKINSON,,female,GBR,,,,
5137,Miles,GIBSON,,male,GBR,,,,
5136,Ian,BITCON,,male,GBR,,,,
5139,Steve,DUNNING,,male,GBR,,,,
5135,Malcolm,SMITH,,male,GBR,,,,
5138,Dawid,SKOCZYLAS,,male,POL,,,,
5142,Tom,SUGDEN,,male,GBR,,,,
5141,Gary,VINCENT,,male,GBR,,,,
5140,Andrew,EARL,,male,GBR,,,,
5133,Sian,OAKLEY,,female,GBR,,,,
5125,Lucka,FRANKO,,female,SLO,,,,
5126,Sabine,KNABL,,female,AUT,,,,
5143,Andy,HARRIS,,male,GBR,,,,
5144,Gustav,KAMF,,male,SWE,,,,
5145,Jiri,PRIBIL,,male,CZE,,,,
5146,Roddy,MACKENZIE,,male,GBR,,,,
5148,Chris,GRAHAM,,male,GBR,,,,
5149,Eva Elez,MUÑOZ,,female,ESP,,,,
5147,Stuart,CAMPBELL,,male,GBR,,,,
5150,Christoph,HUBER,,male,AUT,,,,
5152,Robert,MATE,,male,GER,,,,
5156,Ekaterina,KOROLKOVA,,female,RUS,,,,
5153,César Sempere,VENDRELL,,male,ESP,,,,
5154,Takuya,TAKEDA,,male,JPN,,,,
5155,Natalia,RYMCHA,,female,RUS,,,,
5158,Katarina,CHKADUA,,female,GEO,,,,
5159,Olga,OCHTCHEPKOVA,,female,RUS,,,,
5161,Evgeny,MASLEONKIN,,male,RUS,,,,
5160,Margarita,RYZHKOVA,,female,RUS,,,,
5157,Natalia,NESTEROVA,,female,RUS,,,,
5165,Amir,PIRVASLI,,male,IRI,,,,
5166,Oleksandr,ZELINSKY,,male,UKR,,,,
5162,Ilfir,KHAKIMIANOV,,male,RUS,,,,
5167,Soso,KATSITADZE,,male,GEO,,,,
5163,Alexei,ZEMSKI,,male,RUS,,,,
5164,Amin,ABBASSI,,male,IRI,,,,
5151,Hidekazu,ITO,,male,JPN,,,,
5168,Evgueni,MINATCHEV,,male,RUS,,,,
5169,Marat,SADYROV,,male,RUS,,,,
5170,Serguei,PINIGUINE,,male,RUS,,,,
5172,Maxim,MIKHAILOV,,male,RUS,,,,
5171,Nikolai,KOUZOVLEV,,male,RUS,,,,
5173,Igor,ASTACHOV,,male,RUS,,,,
5175,Alexander,KHOPKO,,male,RUS,,,,
5174,Dmytro,KONOVALOV,,male,UKR,,,,
5177,Oleg,GREBENYUK,,male,UKR,,,,
5176,Zaza,GURCHIANI,,male,GEO,,,,
5178,Attila,BARTHA,,male,HUN,,,,
5179,Nikolay,EREMIN,,male,BLR,,,,
5181,Ivan,SHYSHKOVSKYY,44.0,male,UKR,175.0,175.0,,1980-02-20
5180,Ihor,HONCHARENKO,,male,UKR,,,,
5184,Denis,OMELTCHENKO,,male,RUS,,,,
5183,Olesia,KLEOCHINA,,female,RUS,,,,
5182,Hossein,SIEF,,male,IRI,,,,
5186,Ismail,MOHD,,male,SGP,,,,
5185,Egor,GOUTORINE,,male,RUS,,,,
5188,Vladislav,TYURIN,,male,KAZ,,,,
5187,Yekaterin,KRASILNOKOVA,,female,KAZ,,,,
5189,Hiroe,TAKEZAWA,,female,JPN,,,,
5191,Cody,ROTH,,male,USA,,,,
5190,Sona,HNIZDILOVA,,female,CZE,,,,
5194,Václav,MALINA,,male,CZE,,,,
5193,Andre,NOREL,,male,NED,,,,
5195,Matthew,SEGAL,,male,USA,,,,
5198,Stefania,DE GRANDI,,female,ITA,,,,
5196,Mohamad Kasim,MOHAMMAD HAFIZ,,male,SGP,,,,
5199,Tomoko,OGAWA,,female,JPN,,,,
5200,Anne,MARCHANDISE,,female,FRA,,,,
5201,Emmanuelle,RAVEYRE,,female,FRA,,,,
5203,Georgos,PROGULAKIS,,male,ITA,,,,
5192,Timo,PREUSSLER,,male,GER,,,,
5205,Gyong-Im,YUN,,female,KOR,,,,
5202,Claire,MATHIEU,,female,FRA,,,,
5204,Géraud,FANGUIN,,male,FRA,,,,
5209,Luca,GELMETTI,,male,ITA,,,,
5208,Fanny,ROGEAUX,,female,FRA,,,,
5207,Ana Luisa,SHIRAWA,,female,BRA,,,,
5210,Franck,ANSQUER,,male,FRA,,,,
5206,Vanessa,VALENTIM,,female,BRA,,,,
5211,Daniel,JUNG,,male,GER,,,,
5213,Xavier,DROGUET,,male,FRA,,,,
5197,Stella,MARCHISIO,,female,ITA,,,,
5212,Young-Se,KWEN,,male,KOR,,,,
5215,Diego,SIRTORI,,male,ITA,,,,
5214,Zeb,CRIJNS,,male,NED,,,,
5216,Monique,FORESTIER,,female,AUS,,,,
5218,Tan Leng,GOH,,female,SGP,,,,
5217,Beatrix,CHONG,,female,SGP,,,,
5219,Soh,XIANG LIN,,female,SGP,,,,
5221,Yuk-Lan,CHAN,,female,HKG,,,,
5220,"Li Ying, Suzanna",TAN,,female,SGP,,,,
5224,Sue Ann,CHUNG,,female,SGP,,,,
5222,"Leong Hong, Beatrix",CHONG,,female,SGP,,,,
5223,Xiao Hui,TWANG,,female,SGP,,,,
5227,H. C.,KARTHIK,,male,IND,,,,
5228,Sze Ping,TAN,,male,SGP,,,,
5226,Xianghua,DING,53.0,male,CHN,,,,1971-06-13
5229,"Zher Yeow, Jay",KOH,,male,SGP,,,,
5231,Chee Hoi,LEONG,,male,SGP,,,,
5230,Vengasamy,THINESH,,male,SGP,,,,
5232,Yegor,LOS,,male,UKR,,,,
5234,Uzair,MUHAMAD,,male,SGP,,,,
5233,Xiaojie,CHEN,,male,CHN,,,,
5235,Mohd Hussain,MOHD IRWAN,,male,SGP,,,,
5237,Janmin,WANG,,male,CHN,,,,
5236,Muhammad Ridzuan,MOHD YUSOFF,,male,SGP,,,,
5225,Ka-Wai,CHU,,male,HKG,,,,
5238,Ramli,MUHAMMAD ZAKI,,male,SGP,,,,
5240,Addien,NUR IKWAN,,male,SGP,,,,
5239,Ben,HEASON,,male,GBR,,,,
5241,Lauren,LEE,,female,USA,,,,
5242,Sadie,RENWICK,,female,GBR,,,,
5243,Tiffen,DECORPS,,female,FRA,,,,
5244,Roy,MOSLEY,,male,GBR,,,,
5245,Ludovic,STELMASZYK,,male,FRA,,,,
5248,Lucy,CREAMER,,female,GBR,,,,
5246,Martin,SMITH,,male,GBR,,,,
5251,Adam,STACK,,male,USA,,,,
5247,Sebastian,ABAD DEL CAMPO,,male,ESP,,,,
5252,Mike,MOELTER,,male,USA,,,,
5250,Mike,DOYLE,,male,CAN,,,,
5254,Teppei,USHIRO,,male,JPN,,,,
5249,Chelsea,RUDE,,female,USA,,,,
5253,Peter,WOODS,,male,CAN,,,,
5258,Ana,KOSMAC,,female,SLO,,,,
5257,Gábor,VARGA,,male,HUN,,,,
5255,Katja,PLANINC,,female,SLO,,,,
5259,Janina,KÄYHKÖ,,female,FIN,,,,
5261,Nicolas,FAVRESSE,,male,BEL,,,,
5262,Peter,DOLEZAJ,,male,SVK,,,,
5263,Petr,SOLANSKY,,male,CZE,,,,
5264,Pavel,KORAN,,male,CZE,,,,
5266,Christian,TOLLINGER,,male,AUT,,,,
5268,Natalia,BARANOVA,,female,RUS,,,,
5269,Olga,GAVRILOVA,,female,RUS,,,,
5267,Robert,HEINRICH,,male,GER,,,,
5256,Eduard,MARIN GARCIA,,male,ESP,,,,
5270,Kristina,NILSSON,,female,SWE,,,,
5273,Sergey,POPOV,,male,RUS,,,,
5272,Kyrylo,SHEVCHENKO,,male,UKR,,,,
5271,Evgeny,BASHKIRTSEV,,male,RUS,,,,
5260,Tereza,KYSILKOVA,,female,CZE,,,,
5275,Pavel,KLEPIKOV,,male,RUS,,,,
5274,Maxim,TCHERNYKH,,male,RUS,,,,
5276,Konstantin,LYUKHANOV,,male,RUS,,,,
5277,Ruslan,ASTASHOV,,male,RUS,,,,
5279,Mikhail,GOLOUBKOV,,male,RUS,,,,
5282,Emily,HARRINGTON,,female,USA,,,,
5283,Roberta,LONGO,,female,ITA,,,,
5281,Celine,COMBAZ,,female,FRA,,,,
5265,Andre,BOROWKA,,male,GER,,,,
5284,Paolo,LEONCINI,,male,ITA,,,,
5278,Mikhail,PEKAREV,,male,RUS,,,,
5286,Tomas,FIDES,,male,SVK,,,,
5285,Faycal,NATECH,,male,FRA,,,,
5288,Severin,NOVIANT,,male,FRA,,,,
5287,Yair,KUPERSTEIN,,male,ISR,,,,
5290,Alessio,DEIANA,,male,ITA,,,,
5289,Luca,PARISSE,,male,ITA,,,,
5293,Kazuhiro,CHIBA,,male,JPN,,,,
5291,Roland,WAGNER,,male,AUT,,,,
5294,Nadine,RUH,,female,GER,,,,
5280,Juliette,DANION,,female,FRA,,,,
5297,Martin,FOJTIK,,male,CZE,,,,
5295,Elizabeth,ASHER,,female,USA,,,,
5298,Matteo,GAMBARO,,male,ITA,,,,
5301,Chloé,LESPAGNOL,,female,FRA,,,,
5299,Nathan,BANCROFT,,male,USA,,,,
5296,Lucie,RAJFOVA,37.0,female,CZE,,,,1986-12-20
5300,Aurelie,DIDILLION,,female,FRA,,,,
5303,Irene,PIEPER,46.0,female,NED,,,,1978-08-01
5302,Tomoko,MADATE,,female,JPN,,,,
5305,Bart,VAN RAAIJ,,male,NED,,,,
5304,Véronique,POULHES,,female,FRA,,,,
5292,Nicolas,BADIA,,male,FRA,,,,
5307,Eva,LOPEZ RIVERA,,female,ESP,,,,
5306,Simon,VILLENEUVE,,male,CAN,,,,
5308,Raquel,HERNANDEZ,,female,ESP,,,,
5309,Gorka,KARAPETO ARRUE,,male,ESP,,,,
5310,Tobias,GARTMANN,,male,GER,,,,
5311,Oliver,TALON,,male,FRA,,,,
5313,Sebastian,HARTUNG,,male,GER,,,,
5314,Rafael,OLIVARES,,male,VEN,,,,
5312,Luis Felix,PEREZ,,male,ESP,,,,
5315,Giovanna,POZZOLI,,female,ITA,,,,
5317,Alessandro,GANDOLFO,,male,ITA,,,,
5316,Jen,LEMAIRE,,female,USA,,,,
5318,Eva,ELEZ,,female,ESP,,,,
5319,Marek,LEITMAN,,male,SVK,,,,
5321,Marine,LARGERON,,female,FRA,,,,
5320,Emeline,TESO,,female,FRA,,,,
5322,Anthony,SAPEY,,male,SUI,,,,
5323,Thomas,WIKI,,male,FRA,,,,
5325,David,LAURENT,,male,FRA,,,,
5327,Masa,RIBNIKAR,,female,SLO,,,,
5326,Nicolas,NASTROG,,male,FRA,,,,
5328,Polona,SANTELJ,,female,SLO,,,,
5330,Miha,SKOF,,male,SLO,,,,
5331,Jure,BORNSEK,,male,SLO,,,,
5334,Rok,KLANCNIK,,male,SLO,,,,
5336,Matic,KOZMUS,,male,SLO,,,,
5335,Thomas,KNOCHE,,male,GER,,,,
5333,Matevz,PINTAR,,male,SLO,,,,
5332,David,STEPANJAN,,male,SLO,,,,
5337,Ilija,RISTOVSKI,,male,MKD,,,,
5338,Mi-Hyung,HWANG,,female,KOR,,,,
5339,Jian-Li,LI,,female,CHN,,,,
5324,Flavien,GUERIMAND,,male,FRA,,,,
5340,Xiujuan,ZHU,,female,CHN,,,,
5341,Lai-Yin,NG,,female,HKG,,,,
5345,Chiu-Ping,LEE,,female,TPE,,,,
5343,Kit Ling,TSOI,,female,HKG,,,,
5344,Meng-Chun,CHANG,,female,TPE,,,,
5342,Ming-O,WONG,,female,HKG,,,,
5329,Martina,HARNISCH,,female,AUT,,,,
5346,Kit Ying,TANG,,female,HKG,,,,
5347,Lai-Sho,CHENG,,female,HKG,,,,
5349,Kai,ZHAO,,male,CHN,,,,
5348,Suet-Man,LI,,female,HKG,,,,
5351,Kuo-Wei,HUANG,,male,TPE,,,,
5350,Chih-Yung,CHEN,,male,TPE,,,,
5353,Xi-Nan,LIU,,male,CHN,,,,
5352,Ri-Long,XIN,,male,CHN,,,,
5354,Kai Shun,TSANG,,male,HKG,,,,
5355,Batkhuu,BATSUKH,,male,MGL,,,,
5356,Tumur,OCH,,male,MGL,,,,
5357,Ge,CHEN,,male,CHN,,,,
5358,Hetai,MA,,male,CHN,,,,
5361,Jemma,POWELL,,female,GBR,,,,
5360,Ying-Kit,LI,,male,HKG,,,,
5359,Man-Wai,SUN,,male,HKG,,,,
5362,Regina,KNABL,,female,AUT,,,,
5363,Malin,STÄMBERG,,female,SWE,,,,
5366,Matthias,HAMLIN,,male,SWE,,,,
5364,Karin,MAGOG,,female,GBR,,,,
5365,Jamie,CASSIDY,,male,GBR,,,,
5367,Simon,BRISMO,,male,SWE,,,,
5370,Nick,CLEMENT,,male,GBR,,,,
5369,Henrik,SENNELÖV,,male,SWE,,,,
5368,Stefan,RASMUSSEN,,male,SWE,,,,
5371,Ben,WEST,,male,GBR,,,,
5373,Giovanni,LAVANNA,,male,ITA,,,,
5372,Ben,MORTON,,male,GBR,,,,
5376,Olivier,RAILLARD,,male,FRA,,,,
5375,Eric,ROYER,,male,FRA,,,,
5377,Vincent,GLEMAREC,,male,FRA,,,,
5380,Ursula,STÖHR,,female,AUT,,,,
5378,Nicolas,ECOFFET,,male,FRA,,,,
5379,Florian,GLEMAREC,,male,FRA,,,,
5374,Dan,BRADLEY,,male,GBR,,,,
5381,Sebastien,JALMAIN,,male,FRA,,,,
5382,Tobias,HALLER,,male,AUT,,,,
5383,Mateusz,HALADAJ,,male,POL,,,,
5385,Michl,KAISER,,male,GER,,,,
5384,Aric,MERZ,,male,GER,,,,
5386,Lars,BELL,,male,GER,,,,
5387,Caroline,ILIC,,female,FRA,,,,
5389,Valentine,VAN WINCKEL,,female,BEL,,,,
5390,Katie,STEENACKERS,,female,BEL,,,,
5392,Evelien,ZIJLSTRA,,female,NED,,,,
5394,Jonathan,THOMAS,,male,BEL,,,,
5395,Claus Vedel,JENSEN,,male,DEN,,,,
5391,Stine,OSTERGAARD,,female,DEN,,,,
5388,Alix,GRAFTIAUX,,female,BEL,,,,
5396,Jérôme,DE BOECK,,male,BEL,,,,
5403,Nelly,KUDROVA,,female,CZE,,,,
5401,Caroline,JANUEL,,female,FRA,,,,
5402,Lisa,KNOCHE,,female,GER,,,,
5399,Martin,CHRISTENSEN,,male,DEN,,,,
5397,Lars,WITTROCK,,male,DEN,,,,
5398,Henrik,SVENDSEN,,male,DEN,,,,
5400,Rasmus,NORGAARD,,male,DEN,,,,
5404,Shuang'e,LOW,,female,SGP,,,,
5407,Mario,KUESS,,male,AUT,,,,
5406,Thomas,NEYER,,male,AUT,,,,
5408,Lukasz,DUDEK,,male,POL,,,,
5409,Philipp,MAGIN,,male,GER,,,,
5405,Daila,OJEDA SANCHEZ,,female,ESP,,,,
5393,Daniel,WINKLER,,male,SUI,,,,
5410,Zdenek,RESCH,,male,CZE,,,,
5412,Gary Leon,FERNANDEZ,,male,SGP,,,,
5413,Eliza,KUGLER,,female,POL,,,,
5414,Jérémie,COGAN,,male,FRA,,,,
5411,Günther,UNTERRAINER,,male,AUT,,,,
5416,George,WEBER,,male,AUT,,,,
5415,Martin,ECKERT,,male,SVK,,,,
5418,Maho,KOBAYASHI,,female,JPN,,,,
5419,Joanna,GOORNEY,,female,GBR,,,,
5417,Johan,GROSS,,male,SWE,,,,
5423,Neil,MAWSON,42.0,male,GBR,,,,1982-07-15
5424,Shogo,MUROOKA,,male,JPN,,,,
5421,Nina,HERZOG,,female,AUT,,,,
5420,Eliska,KARESOVA,37.0,female,CZE,,,,1987-07-16
5425,Jiri,SVACHA,,male,CZE,,,,
5422,Mathilde,COUCHOT,,female,FRA,,,,
5427,Alexis,ASHER,,female,USA,,,,
5428,Matthieu,THOMASSIN,,male,FRA,,,,
5429,Anna,JAREK,,female,POL,,,,
5430,Marine,SOUCHE,,female,FRA,,,,
5431,Frabçois,JEANSON,,male,FRA,,,,
5432,Stephanie,OUTLAND,,female,USA,,,,
5433,Athena,LIVANIU,,female,GRE,,,,
5426,Anja,HODANN,,female,SWE,,,,
5434,Paraskevi,GIOURI,53.0,female,GRE,,,,1970-10-17
5435,Frederic,SARKANY,,male,BEL,,,,
5436,Tino,LOIS,,male,ESP,,,,
5437,Ethan,PRINGLE,,male,USA,,,,
5438,Igor,ARANAZ,,male,ESP,,,,
5439,Marcos,JUBES,,male,VEN,,,,
5447,Qingzhu,HUANG,,female,CHN,,,,
5446,Chika,TAI,,female,JPN,,,,
5442,Loukas,NTOURNTOUREKAS,,male,GRE,,,,
5445,Cuifang,HE,,female,CHN,,,,
5441,Jose Luis Penin,FRANCO,,male,ESP,,,,
5440,Dave,HOLODILOFF,,male,USA,,,,
5444,Yukiko,TOGAWA,,female,JPN,,,,
5443,Ignacio Fuertes,OLLES,,male,ESP,,,,
5450,Janghyuk,KIM,,male,KOR,,,,
5449,Yi-Fang,HOUNG,,female,TPE,,,,
5452,Chao-Chun,CHENG,,male,TPE,,,,
5451,Tyler,CULPEPPER,,male,NZL,,,,
5453,Chi-Chiu,CHEUNG,,male,HKG,,,,
5448,Chiu-Mei,CHANG,,female,TPE,,,,
5454,Shaoman,LI,,male,CHN,,,,
5456,Yanfeng,SONG,,male,CHN,,,,
5455,Po-Fuk,NGAI,,male,HKG,,,,
5457,Yubin,ZHANG,,male,CHN,,,,
5459,Kitty,XU,,female,NZL,,,,
5458,Sarah,WEBSTER,,female,AUS,,,,
5460,Dinara,IRSALIYEVA,,female,KAZ,,,,
5462,Chenyu,SHANG,,male,CHN,,,,
5463,Guangpu,LI,,male,CHN,,,,
5464,Ekaterina,IAEMOURD,,female,RUS,,,,
5468,Michaelle,POLICARD,,female,FRA,,,,
5467,Massimo,BATTAGLIA,,male,ITA,,,,
5461,Simon,WILSON,,male,AUS,,,,
5466,Jan,ZBRANEK,,male,CZE,,,,
5465,Fabrizio,DROETTO,,male,ITA,,,,
5471,Arthur,GIORGETTI,,male,FRA,,,,
5476,Eun-Na,DO,,female,KOR,,,,
5477,Martina,GLASEROVA,,female,CZE,,,,
5478,Min Woo,CHAE,,male,KOR,,,,
5470,Remy,BERGASSE,,male,FRA,,,,
5475,Petra,TOMANOVA,,female,SVK,,,,
5474,Katerina,CHUDOBOVA,,female,CZE,,,,
5480,Ivan,LARRION,,male,ESP,,,,
5481,Niels,VAN DUYN,,male,NED,,,,
5479,Friedemann,WALTHER,,male,GER,,,,
5472,Aurélien,CULVER,,male,FRA,,,,
5469,Lara,DE BACKER,,female,BEL,,,,
5482,Jose L.,PENIN,,male,ESP,,,,
5483,Nina,ARCH,,female,AUT,,,,
5485,Emma,TWYFORD,,female,GBR,,,,
5484,Svenja,SUWELACK,,female,GER,,,,
5486,Ryo,FUJIWARA,,male,JPN,,,,
5487,Christian,ROUX,,male,FRA,,,,
5488,Tom,BOLGER,,male,GBR,,,,
5490,Kenta,FURUSAKA,,male,JPN,,,,
5489,Cyril,LAVIER,,male,FRA,,,,
5473,Lucie,HROZOVA,,female,CZE,,,,
5491,Zosya,ASTASHOVA,,female,RUS,,,,
5492,Yevgeniya,SOBOLEVA,,female,KAZ,,,,
5494,Olga,MYKHAILOVA,,female,UKR,,,,
5495,Dmitriy,PORTSEV,,male,RUS,,,,
5497,Aleksei,PORTSEV,,male,RUS,,,,
5498,Alexander,SHUMKO,,male,RUS,,,,
5496,Nikolai,TSIPILEV,,male,RUS,,,,
5499,Nikolai,KUZOVLEV,,male,RUS,,,,
5500,Egor,GUTORIN,,male,RUS,,,,
5502,Evgeny,PESHEKHONOV,,male,RUS,,,,
5501,Dmitriy,OLSHEVSKII,,male,RUS,,,,
5503,Denis,MALININE,,male,RUS,,,,
5505,Gabriela,DOBROTA,,female,SRB,,,,
5504,Yevgen,RYAZANOV,,male,UKR,,,,
5508,Siyana,KYUTINSKA,,female,BUL,,,,
5507,Cveta,KOJUHAROVA,,female,BUL,,,,
5493,Olga,BEZHKO,,female,UKR,,,,
5509,Radiana,MANEVA,,female,BUL,,,,
5506,Plamena,BAKALOVA,,female,BUL,,,,
5511,Andriy,TISHCHENKO,,male,UKR,,,,
5512,Milos,STOSIC,,male,SRB,,,,
5510,Boyko,LALOV,,male,BUL,,,,
5513,Oleksandr,LAKHIN,,male,UKR,,,,
5515,Annina,GUGGISBERG,,female,SUI,,,,
5516,Olivier,FAVRESSE,,male,BEL,,,,
5514,Nina,CAPREZ,,female,SUI,,,,
5518,Timo,TAK,,male,NED,,,,
5520,Florian,MATERNE,,male,BEL,,,,
5517,Thomas,SCHMID,,male,SUI,,,,
5521,Sarah,MATTHEWS,,female,AUS,,,,
5523,Sunniva,HAMMERAAS,,female,NOR,,,,
5522,Irina,MITTELMAN,52.0,female,GER,,,,1972-03-13
5525,Kosuke,HIRAMATSU,,male,JPN,,,,
5526,Maximilian,BREITENLECHNER,,male,AUT,,,,
5527,Konrad,BUCHAUER,,male,AUT,,,,
5528,Kristoffer Kvamme,THORBJOERNSEN,,male,NOR,,,,
5530,Zuzana,ULRICHOVA,,female,CZE,,,,
5524,Vyacheslav,TITOV,,male,UKR,,,,
5531,Gregor,SELICA,,male,SLO,,,,
5529,Jasmin,KREMSER,,female,AUT,,,,
5533,Pierre,DUROCHE,,male,FRA,,,,
5534,Eduardo,CARVALHO,,male,BRA,,,,
5532,Giovanni,PEZZULO,,male,ITA,,,,
